date,tweet,category,priority,sentiment,Verified,Disaster
2024-03-03 20:35:42+00:00,"Major #floods due to extreme #rainfall in #Corrientes , #Argentina",Disaster Status Information,Low Priority,Very Negative,True,Floods
2024-02-29 18:05:41+00:00,"#Breaking: Texas Panhandle wildfire hits 1M acres, largest in state history. 

Spreading to Oklahoma, 31K acres lost. Evacuations and power outages affect thousands.#Texas #Texasfire #Wildfires",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-04 08:39:48+00:00,"""It’s as if the human race has... consciously decided not to save itself.""https://theguardian.com/commentisfree/2023/jul/25/northern-hemisphere-heatwaves-europe-greece-italy-wildfires-extreme-weather-climate-experts?CMP=Share_AndroidApp_Other…#Heatwaves #Drought #Wildfires #Floods #FoodScarcity #Hurricanes #ResourceWars #ClimateMigration #ActOnClimate!",Disaster Status Information,Low Priority,Very Negative,False,Drought
2024-03-04 08:39:48+00:00,"""It’s as if the human race has... consciously decided not to save itself.""https://theguardian.com/commentisfree/2023/jul/25/northern-hemisphere-heatwaves-europe-greece-italy-wildfires-extreme-weather-climate-experts?CMP=Share_AndroidApp_Other…#Heatwaves #Drought #Wildfires #Floods #FoodScarcity #Hurricanes #ResourceWars #ClimateMigration #ActOnClimate!",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-04 08:39:48+00:00,"""It’s as if the human race has... consciously decided not to save itself.""https://theguardian.com/commentisfree/2023/jul/25/northern-hemisphere-heatwaves-europe-greece-italy-wildfires-extreme-weather-climate-experts?CMP=Share_AndroidApp_Other…#Heatwaves #Drought #Wildfires #Floods #FoodScarcity #Hurricanes #ResourceWars #ClimateMigration #ActOnClimate!",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-04 08:39:48+00:00,"""It’s as if the human race has... consciously decided not to save itself.""https://theguardian.com/commentisfree/2023/jul/25/northern-hemisphere-heatwaves-europe-greece-italy-wildfires-extreme-weather-climate-experts?CMP=Share_AndroidApp_Other…#Heatwaves #Drought #Wildfires #Floods #FoodScarcity #Hurricanes #ResourceWars #ClimateMigration #ActOnClimate!",Disaster Status Information,Low Priority,Very Negative,False,Drought
2024-03-04 08:39:48+00:00,"""It’s as if the human race has... consciously decided not to save itself.""https://theguardian.com/commentisfree/2023/jul/25/northern-hemisphere-heatwaves-europe-greece-italy-wildfires-extreme-weather-climate-experts?CMP=Share_AndroidApp_Other…#Heatwaves #Drought #Wildfires #Floods #FoodScarcity #Hurricanes #ResourceWars #ClimateMigration #ActOnClimate!",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-04 08:39:48+00:00,"""It’s as if the human race has... consciously decided not to save itself.""https://theguardian.com/commentisfree/2023/jul/25/northern-hemisphere-heatwaves-europe-greece-italy-wildfires-extreme-weather-climate-experts?CMP=Share_AndroidApp_Other…#Heatwaves #Drought #Wildfires #Floods #FoodScarcity #Hurricanes #ResourceWars #ClimateMigration #ActOnClimate!",Disaster Status Information,Low Priority,Very Negative,False,Hurricanes
2024-03-04 08:39:48+00:00,"""It’s as if the human race has... consciously decided not to save itself.""https://theguardian.com/commentisfree/2023/jul/25/northern-hemisphere-heatwaves-europe-greece-italy-wildfires-extreme-weather-climate-experts?CMP=Share_AndroidApp_Other…#Heatwaves #Drought #Wildfires #Floods #FoodScarcity #Hurricanes #ResourceWars #ClimateMigration #ActOnClimate!",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-28 01:15:06+00:00,"MULTIPLE CONFIRMED #TORNADOES on the ground west of #Chicago this evening and heading eastward! Southern two #tornado warnings have the observed tornadoes, the northern is radar indicated. Take shelter immediately! #ILwx",Disaster Status Information,Low Priority,Very Negative,True,Tornadoes
2024-03-02 18:13:34+00:00,"H.R.7193 Wildfire Air Quality Act
Sponsorship: John Curtis; R-3 D-0
Introduced in House on Feb 1#billsponsor #HR7193 #wildfires #airquality #environmentaldata https://billsponsor.com/bills/537796/house-bill-7193-congress-118…",Disaster Status Information,Low Priority,Positive,False,Wildfire
2024-03-02 18:13:34+00:00,"H.R.7193 Wildfire Air Quality Act
Sponsorship: John Curtis; R-3 D-0
Introduced in House on Feb 1#billsponsor #HR7193 #wildfires #airquality #environmentaldata https://billsponsor.com/bills/537796/house-bill-7193-congress-118…",Disaster Status Information,Low Priority,Positive,False,Wildfire
2024-03-04 01:35:00+00:00,"#Texas #wildfires have consumed acres of #agricultural land, killing thousands of #livestock, destroying #crops and exacerbating challenges lingering from last year’s #drought.",Disaster Status Information,Low Priority,Very Positive,True,Wildfire
2024-03-04 01:35:00+00:00,"#Texas #wildfires have consumed acres of #agricultural land, killing thousands of #livestock, destroying #crops and exacerbating challenges lingering from last year’s #drought.",Disaster Status Information,Low Priority,Very Positive,True,Drought
2024-03-04 01:35:00+00:00,"#Texas #wildfires have consumed acres of #agricultural land, killing thousands of #livestock, destroying #crops and exacerbating challenges lingering from last year’s #drought.",Disaster Status Information,Low Priority,Very Positive,True,Drought
2024-03-04 01:35:00+00:00,"#Texas #wildfires have consumed acres of #agricultural land, killing thousands of #livestock, destroying #crops and exacerbating challenges lingering from last year’s #drought.",Disaster Status Information,Low Priority,Very Positive,True,Wildfire
2024-02-28 22:55:07+00:00,"#Wildfires: Maps compare the size of the massive #SmokehouseCreekFire in the #Texas Panhandle to Los Angeles, Long Island and the #DFW Metroplex.#TxFire",Disaster Status Information,Low Priority,Positive,False,Wildfire
2024-02-28 04:33:15+00:00,Texas #Wildfires force nuclear weapons facility to pause operations - FOX 10 News Phoenix,Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-02 23:27:00+00:00,#HEB to give $1 million in donations to aid recovery from the #wildfires that have swept the #Texas Panhandle.#TxFire #philanthropy #SmokehouseCreekFire,Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-02 23:27:00+00:00,#HEB to give $1 million in donations to aid recovery from the #wildfires that have swept the #Texas Panhandle.#TxFire #philanthropy #SmokehouseCreekFire,Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-29 19:14:41+00:00,Texas  #ClimateEmergency #Wildfires #drought ,Disaster Status Information,Low Priority,Negative,True,Drought
2024-02-29 19:14:41+00:00,Texas  #ClimateEmergency #Wildfires #drought ,Disaster Status Information,Low Priority,Negative,True,Drought
2024-03-02 21:37:53+00:00,"A historic Texas ranch on the market for $180 million has been devastated by #wildfires, owners say #TXwildfireshttps://yahoo.com/news/historic-texas-ranch-market-180-123240218.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr… via ",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-02 21:37:53+00:00,"A historic Texas ranch on the market for $180 million has been devastated by #wildfires, owners say #TXwildfireshttps://yahoo.com/news/historic-texas-ranch-market-180-123240218.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr… via ",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-25 06:00:00+00:00,"Day 1 convective outlook

Enhanced risk of severe #thunderstorms for parts of the Ionian Islands…Mainly for damaging #wind gusts and to a lesser extend large #hail and #tornadoes",Disaster Status Information,Low Priority,Positive,False,Tornadoes
2024-02-29 11:24:48+00:00,An extraordinary and interactive new application: Climate Pulse by   climate  NRT monitoring changes for AIR & SEA temperature all around the globe. current #heatwave on  S.#USA ravaged by #Wildfires the record SST  for 2024https://pulse.climate.copernicus.eu,Disaster Status Information,Low Priority,Very Positive,False,Wildfire
2024-03-01 05:58:01+00:00,"True resilience knows no bounds!

Watch these small scale women traders in Kisima Market, Samburu County, thriving in business, despite challenges such as #Drought, #Floods, #Locust invasions among others.

cc:   ",Disaster Status Information,Low Priority,Very Positive,False,Floods
2024-03-01 05:58:01+00:00,"True resilience knows no bounds!

Watch these small scale women traders in Kisima Market, Samburu County, thriving in business, despite challenges such as #Drought, #Floods, #Locust invasions among others.

cc:   ",Disaster Status Information,Low Priority,Very Positive,False,Drought
2024-03-01 05:58:01+00:00,"True resilience knows no bounds!

Watch these small scale women traders in Kisima Market, Samburu County, thriving in business, despite challenges such as #Drought, #Floods, #Locust invasions among others.

cc:   ",Disaster Status Information,Low Priority,Very Positive,False,Drought
2024-02-28 21:27:37+00:00,Floods have become less deadly: An analysis of global flood fatalities 1975–2022 https://preventionweb.net/publication/floods-have-become-less-deadly-analysis-global-flood-fatalities-1975-2022… #floods,Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-28 21:27:37+00:00,Floods have become less deadly: An analysis of global flood fatalities 1975–2022 https://preventionweb.net/publication/floods-have-become-less-deadly-analysis-global-flood-fatalities-1975-2022… #floods,Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-03 22:13:15+00:00,"Photos taken today at the wildfire near Waseca, MN. Crews are asking people to stay away from the area.

More information at  

Photos courtesy of Eli Lutgens, Waseca County Pioneer#mnwx #wildfire #wildfires #waseca #Minnesota #fireweather #fire #wxtwitter",Disaster Status Information,Low Priority,Positive,False,Wildfire
2024-02-27 22:59:06+00:00,Not just the weather either #DEWs #Earthquakes #Hurricanes #Volcanos #Floods #Fires & they are doing it now,Disaster Status Information,Low Priority,Neutral,False,Floods
2024-02-27 22:59:06+00:00,Not just the weather either #DEWs #Earthquakes #Hurricanes #Volcanos #Floods #Fires & they are doing it now,Disaster Status Information,Low Priority,Neutral,False,Hurricanes
2024-02-27 22:59:06+00:00,Not just the weather either #DEWs #Earthquakes #Hurricanes #Volcanos #Floods #Fires & they are doing it now,Disaster Status Information,Low Priority,Neutral,False,Floods
2024-03-02 19:01:41+00:00,Forest fire as a military weapon | http://DTIC.milhttps://apps.dtic.mil/sti/pdfs/AD0509724.pdf…#SmokehouseCreek #amarillo #dallas #houston  #wildfires #AlexJones,Disaster Status Information,Low Priority,Positive,True,Wildfire
2024-03-02 19:01:41+00:00,Forest fire as a military weapon | http://DTIC.milhttps://apps.dtic.mil/sti/pdfs/AD0509724.pdf…#SmokehouseCreek #amarillo #dallas #houston  #wildfires #AlexJones,Disaster Status Information,Low Priority,Positive,True,Wildfire
2024-02-29 18:01:22+00:00,#floods #Brazil #Peru #Bolivia #Iran,Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-29 18:01:22+00:00,#floods #Brazil #Peru #Bolivia #Iran,Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-27 14:43:05+00:00,"Listening to ""From Devastation to Preparedness Floodplain Consultant Del Schwalls helps you Get Ready"" at  https://buzzsprout.com/1841430/14576931… #floods #flood #redcross #pouring #overflow #storms #hurricanes #hurricane #flooding #rainstorm #builttolast",Help Request,Low Priority,Positive,False,Hurricanes
2024-02-27 14:43:05+00:00,"Listening to ""From Devastation to Preparedness Floodplain Consultant Del Schwalls helps you Get Ready"" at  https://buzzsprout.com/1841430/14576931… #floods #flood #redcross #pouring #overflow #storms #hurricanes #hurricane #flooding #rainstorm #builttolast",Help Request,Low Priority,Positive,False,Floods
2024-02-28 02:50:08+00:00,"The Andover Tornado. 
This man continues to film until it swallows his yard.#wx #Tornado #tornadoes #severewx",Disaster Status Information,Low Priority,Very Negative,True,Tornadoes
2024-03-01 07:40:08+00:00," Wildfires in Scotland are getting bigger and more intense, threatening wildlife and polluting our water sources.
If exploring Scotland this weekend, help prevent wildfires. Follow the Scottish Outdoor Access Code. #WildfirePrevention#Wildfires #scotland ",Help Request,Low Priority,Very Positive,False,Wildfire
2024-03-01 11:13:57+00:00,پاک فوج 44 ڈویژن بشمول ایف سی کا عملہ جیونی، گوادر، اور سربندر کے سیلاب سے متاثرہ علاقوں  میں سول انتظامیہ کے ہمراہ امدادی کاروائیاں جاری رکھے ہوئے ہیں-#Gwadar #Balochistan #rain #floods,Disaster Status Information,Low Priority,Neutral,False,Floods
2024-03-01 11:13:57+00:00,پاک فوج 44 ڈویژن بشمول ایف سی کا عملہ جیونی، گوادر، اور سربندر کے سیلاب سے متاثرہ علاقوں  میں سول انتظامیہ کے ہمراہ امدادی کاروائیاں جاری رکھے ہوئے ہیں-#Gwadar #Balochistan #rain #floods,Disaster Status Information,Low Priority,Neutral,False,Floods
2024-02-27 21:56:58+00:00,“Self report” watch the NCAA turn a blind eye and not do shit.  #Canes #Hurricanes #Gocanes,Disaster Status Information,Low Priority,Very Positive,True,Hurricanes
2024-02-25 04:57:31+00:00,Water and the park…….. Regular droughts could become the Mediterrenean's ‘new normal’ due to climate chan………#drought #water #Europe.,Disaster Status Information,Low Priority,Neutral,False,Drought
2024-02-29 13:21:41+00:00,"BIG STORY  retraces the events of Oct 3, 2023, when the #Teesta river washed away the Urja dam in #SikkimIgnoring environmental risks in the planning stage, however, had already sealed the dam’s fate yrs before it was built#floods",Disaster Status Information,Low Priority,Positive,False,Floods
2024-02-28 13:45:17+00:00,"2/2 In #NorthDakota, where calving and lambing were 12% and 24% complete, this morning's #temperatures fell below 0°F. Strong #thunderstorms preceded the blast of colder weather, with high #winds, large #hail, and isolated #tornadoes reported Tuesday night into early Wednesday.",Disaster Status Information,Medium Priority,Negative,True,Tornadoes
2024-02-28 10:30:08+00:00,گوادر میں مسلسل 16 گھنٹے تک ہونے والی بارش کے باعث شہر میں سیلابی صورتحال پیدا ہوگئی ہے۔#DialogueUrdu #Floods #Gwadar #Situation #Dangerous #Continuous #Rain #Arisen,Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-03 18:25:54+00:00,This eVTOL is #ConnectingPeopleAndPlanet because it's use will reduce the emissions that have caused the  #Texas #wildfires. This #eVTOL can also be used for deliveries & as an air ambulance.,Disaster Status Information,Low Priority,Very Positive,True,Wildfire
2024-02-24 02:40:39+00:00,"It’s disgustingly dirty play with disasterous outcomes on many levels but it’s what Albertans voted for. Notley would have put it into law to
Save our Rockies. Albertans are going to find out you can’t drink money. #drought #wildfires",Disaster Status Information,Low Priority,Very Negative,False,Drought
2024-02-28 13:31:18+00:00,"Catastrophic #wildfires are one of the worst effects of human-induced #climate change.

""Responses should be nuanced and region-specific [...]"" because fire is also a regenerative force for many ecosystems.#Science #Ecology #Forests Scorched #Earthhttps://nature.com/articles/s41477-024-01647-6…",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-04 10:27:06+00:00,"USGS reports a M0.28 earthquake, 9 km WNW of Cobb, CA on 3/4/24 @ 10:24:26 UTChttps://earthquake.usgs.gov/earthquakes/eventpage/nc74011631…#earthquake",Disaster Status Information,Low Priority,Very Negative,True,Earthquake
2024-03-02 01:46:32+00:00,I’m wondering do they know how the #Texas #Wildfires started ? I’m smelling something fishy Lucy,Disaster Status Information,Low Priority,Negative,False,Wildfire
2024-03-02 02:53:01+00:00,START YOUR STAND UP COMEDY CAREER FOR $11.99  Purchase Link: https://buff.ly/3uQvwcn C https://buff.ly/3uK0C5v #thevoice #rhonj #taylorswift #mia #jordan #hurricanes #cbs #espn  #beautiful #dexter #chi #camden #jimmyfall,Disaster Status Information,Low Priority,Very Positive,False,Hurricanes
2024-02-29 11:52:27+00:00,"【Today’s training FW編】
本日は早朝からスクラムトレーニングを行いました！
部員一人一人がしっかりとマインドセットをして取り組み、スクラム最強を目指して日々精進しています#朝スクラム#日大ラグビー部#hurricanes #ラグビー#rugby#日大生",Disaster Status Information,Low Priority,Very Positive,False,Hurricanes
2024-02-27 05:52:15+00:00,"Heavy #snowfall & #floods in recent 3 days, ’ 276 SAR teams (1,141 rescuers) relieved 10,227 ppl across 25 provinces & provided shelter to 4,386 ppl, extricated 699 vehicles & dewatering over 68 residential units. Their dedication is a testament to compassion in crisis.",Disaster Status Information,Low Priority,Very Positive,False,Floods
2024-02-27 05:52:15+00:00,"Heavy #snowfall & #floods in recent 3 days, ’ 276 SAR teams (1,141 rescuers) relieved 10,227 ppl across 25 provinces & provided shelter to 4,386 ppl, extricated 699 vehicles & dewatering over 68 residential units. Their dedication is a testament to compassion in crisis.",Disaster Status Information,Low Priority,Very Positive,False,Floods
2024-03-02 21:33:02+00:00,Matt's Weather Rapport:  Texas #wildfires California #blizzard and eastern U.S. record warmth all part of one interconnected weather pattern.  #ClimateChange might have boosted eastern warmth. Details: https://matttsweatherrapport.blogspot.com/2024/03/california-blizzard-texas-wildfires.html… #txwx #cawx,Disaster Status Information,Low Priority,Neutral,False,Wildfire
2024-03-02 21:33:02+00:00,Matt's Weather Rapport:  Texas #wildfires California #blizzard and eastern U.S. record warmth all part of one interconnected weather pattern.  #ClimateChange might have boosted eastern warmth. Details: https://matttsweatherrapport.blogspot.com/2024/03/california-blizzard-texas-wildfires.html… #txwx #cawx,Disaster Status Information,Low Priority,Neutral,False,Wildfire
2024-02-28 22:41:35+00:00,#Tornadoes #Winter2024 #wxtwitter #Midwest,Disaster Status Information,Low Priority,Positive,False,Tornadoes
2024-02-27 17:45:06+00:00,A strong cold front will push through the Upper Midwest this afternoon. Scattered thunderstorms will begin to develop over northern Illinois in the late afternoon and expand south into the Ohio Valley and Appalachian region overnight. #SevereWeather #Wind #Hail #Tornadoes,Disaster Status Information,Medium Priority,Positive,False,Tornadoes
2024-03-04 07:14:05+00:00,"A magnitude 5 earthquake took place 108km NNW of Kyzyl-Suu, Kyrgyzstan at 06:45 UTC (29 minutes ago). The depth was 10km and was reported by GFZ. #earthquake #earthquakes #Kyzyl-Suu #Kyrgyzstan",Disaster Status Information,Low Priority,Very Negative,True,Earthquake
2024-03-04 07:14:05+00:00,"A magnitude 5 earthquake took place 108km NNW of Kyzyl-Suu, Kyrgyzstan at 06:45 UTC (29 minutes ago). The depth was 10km and was reported by GFZ. #earthquake #earthquakes #Kyzyl-Suu #Kyrgyzstan",Disaster Status Information,Low Priority,Very Negative,True,Earthquake
2024-02-28 14:16:11+00:00,"Our thoughts are with the #Texas Panhandle as they face devastating fires. To the brave first responders risking their lives to combat the flames and protect the people and wildlife, we cannot thank you enough for your courage and unwavering dedication. #panhandle #wildfires",Disaster Status Information,Low Priority,Very Positive,False,Wildfire
2024-03-02 18:57:37+00:00,Still people are suffering after having their own houses .#Flood #floods #telanganafloods #telanganafloods2020,Disaster Status Information,Low Priority,Very Negative,True,Floods
2024-03-02 18:57:37+00:00,Still people are suffering after having their own houses .#Flood #floods #telanganafloods #telanganafloods2020,Disaster Status Information,Low Priority,Very Negative,True,Floods
2024-03-01 19:28:18+00:00,دو تن به مدت سه ساعت در ولسوالی شورابک در #سیلاب‌ها گیرمانده بودند که سرانجام به واسطه چرخبال نجات و به شفاخانه حوزه‌ای انتقال داده شدند.#ArianaNews #Afghanistan #Kandahar #Floods #Winter,Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-28 12:48:10+00:00,#ClimateCrisisA disaster declaration issued for 60 counties in northern Texas as raging #wildfires forced evacuations & a nuclear weapons plant to shut down.,Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-03 02:38:07+00:00,Here's more information on the #Texasfire #wildfire#wildfires #DEW,Disaster Status Information,Low Priority,Neutral,False,Wildfire
2024-02-29 14:34:31+00:00," 15 #PhD positions open under the “Human River Systems in the 21st Century” at   Work on #floods, #drought, #hydrological effects, and much more!

Explore all positions and apply by 2 April  https://bit.ly/3I3El5D",Disaster Status Information,Low Priority,Very Positive,False,Floods
2024-02-29 14:34:31+00:00," 15 #PhD positions open under the “Human River Systems in the 21st Century” at   Work on #floods, #drought, #hydrological effects, and much more!

Explore all positions and apply by 2 April  https://bit.ly/3I3El5D",Disaster Status Information,Low Priority,Very Positive,False,Drought
2024-02-29 14:34:31+00:00," 15 #PhD positions open under the “Human River Systems in the 21st Century” at   Work on #floods, #drought, #hydrological effects, and much more!

Explore all positions and apply by 2 April  https://bit.ly/3I3El5D",Disaster Status Information,Low Priority,Very Positive,False,Drought
2024-02-29 15:30:00+00:00,"Last year, the #PacificNorthwest was hit by severe #drought. Droughts in the Western U.S. have reduced #hydropower output consistently over the last 2 decades. In the Northwest, less water means less carbon-free power https://distilled.earth/p/severe-drought-erased-climate-progress…",Disaster Status Information,Low Priority,Negative,False,Drought
2024-02-29 15:30:00+00:00,"Last year, the #PacificNorthwest was hit by severe #drought. Droughts in the Western U.S. have reduced #hydropower output consistently over the last 2 decades. In the Northwest, less water means less carbon-free power https://distilled.earth/p/severe-drought-erased-climate-progress…",Disaster Status Information,Low Priority,Negative,False,Drought
2024-02-28 04:51:12+00:00,"BREAKING: Evacuations are under way at the Pantex Nuclear Weapons Facility in Carson County, Texas Amid Approaching fast Wildfires causing them to halt all operations.#pantex #nuclear #weapons #carsoncounty #texas #wildfires",Disaster Status Information,Low Priority,Very Negative,True,Wildfire
2024-03-03 18:25:51+00:00,"More footage of the flooding due to heavy rainfall in Corrientes, Corrientes Province, Argentina  
| 3 March 2024 |#floods #flooding #Argentina #Corrientes",Disaster Status Information,Low Priority,Very Negative,True,Floods
2024-02-24 16:55:00+00:00,"See Feb 23 2024  Story: Extreme Weather Is Coming For Our Homes. Experts Weigh In On How To #Prepare. | #Flooding #Hurricanes #Tornadoes #Disasters https://nationalgeographic.com/environment/article/future-homes-wildfires-hurricanes-climate-change#:~:text=for%20our%20homes.-,Experts%20weigh%20in%20on%20how%20to%20prepare.,hurricane%2Dforce%20winds%20to%20wildfires….",Disaster Status Information,Low Priority,Very Negative,False,Hurricanes
2024-02-24 16:55:00+00:00,"See Feb 23 2024  Story: Extreme Weather Is Coming For Our Homes. Experts Weigh In On How To #Prepare. | #Flooding #Hurricanes #Tornadoes #Disasters https://nationalgeographic.com/environment/article/future-homes-wildfires-hurricanes-climate-change#:~:text=for%20our%20homes.-,Experts%20weigh%20in%20on%20how%20to%20prepare.,hurricane%2Dforce%20winds%20to%20wildfires….",Disaster Status Information,Low Priority,Very Negative,False,Tornadoes
2024-03-02 14:20:00+00:00,"MEDIA RELEASE: Agriculture Minister Urges Citizens: Prevent Bushfires, Protect Wildlife and Environment

Read more in the image attached or on our website at the following link:https://agriculture.gov.tt/media-releases/agriculture-minister-urges-citizens-prevent-bushfires-protect-wildlife-and-environment/…#MALF #MediaRelease #Wildfires #ForestFires #BushFires",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-02 14:20:00+00:00,"MEDIA RELEASE: Agriculture Minister Urges Citizens: Prevent Bushfires, Protect Wildlife and Environment

Read more in the image attached or on our website at the following link:https://agriculture.gov.tt/media-releases/agriculture-minister-urges-citizens-prevent-bushfires-protect-wildlife-and-environment/…#MALF #MediaRelease #Wildfires #ForestFires #BushFires",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-26 05:33:30+00:00,"Climate change is throwing the water cycle into chaos across the U.S. 

Climate change has disrupted that cycle's delicate balance, upsetting how water circulates between the ground, oceans and atmosphere.#floods #drought #California",Disaster Status Information,Low Priority,Negative,False,Floods
2024-02-26 05:33:30+00:00,"Climate change is throwing the water cycle into chaos across the U.S. 

Climate change has disrupted that cycle's delicate balance, upsetting how water circulates between the ground, oceans and atmosphere.#floods #drought #California",Disaster Status Information,Low Priority,Negative,False,Drought
2024-03-04 08:39:48+00:00,"""It’s as if the human race has... consciously decided not to save itself.""https://theguardian.com/commentisfree/2023/jul/25/northern-hemisphere-heatwaves-europe-greece-italy-wildfires-extreme-weather-climate-experts?CMP=Share_AndroidApp_Other…#Heatwaves #Drought #Wildfires #Floods #FoodScarcity #Hurricanes #ResourceWars #ClimateMigration #ActOnClimate!",Disaster Status Information,Low Priority,Very Negative,False,Drought
2024-03-04 08:39:48+00:00,"""It’s as if the human race has... consciously decided not to save itself.""https://theguardian.com/commentisfree/2023/jul/25/northern-hemisphere-heatwaves-europe-greece-italy-wildfires-extreme-weather-climate-experts?CMP=Share_AndroidApp_Other…#Heatwaves #Drought #Wildfires #Floods #FoodScarcity #Hurricanes #ResourceWars #ClimateMigration #ActOnClimate!",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-04 08:39:48+00:00,"""It’s as if the human race has... consciously decided not to save itself.""https://theguardian.com/commentisfree/2023/jul/25/northern-hemisphere-heatwaves-europe-greece-italy-wildfires-extreme-weather-climate-experts?CMP=Share_AndroidApp_Other…#Heatwaves #Drought #Wildfires #Floods #FoodScarcity #Hurricanes #ResourceWars #ClimateMigration #ActOnClimate!",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-04 08:39:48+00:00,"""It’s as if the human race has... consciously decided not to save itself.""https://theguardian.com/commentisfree/2023/jul/25/northern-hemisphere-heatwaves-europe-greece-italy-wildfires-extreme-weather-climate-experts?CMP=Share_AndroidApp_Other…#Heatwaves #Drought #Wildfires #Floods #FoodScarcity #Hurricanes #ResourceWars #ClimateMigration #ActOnClimate!",Disaster Status Information,Low Priority,Very Negative,False,Drought
2024-03-04 08:39:48+00:00,"""It’s as if the human race has... consciously decided not to save itself.""https://theguardian.com/commentisfree/2023/jul/25/northern-hemisphere-heatwaves-europe-greece-italy-wildfires-extreme-weather-climate-experts?CMP=Share_AndroidApp_Other…#Heatwaves #Drought #Wildfires #Floods #FoodScarcity #Hurricanes #ResourceWars #ClimateMigration #ActOnClimate!",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-04 08:39:48+00:00,"""It’s as if the human race has... consciously decided not to save itself.""https://theguardian.com/commentisfree/2023/jul/25/northern-hemisphere-heatwaves-europe-greece-italy-wildfires-extreme-weather-climate-experts?CMP=Share_AndroidApp_Other…#Heatwaves #Drought #Wildfires #Floods #FoodScarcity #Hurricanes #ResourceWars #ClimateMigration #ActOnClimate!",Disaster Status Information,Low Priority,Very Negative,False,Hurricanes
2024-03-04 08:39:48+00:00,"""It’s as if the human race has... consciously decided not to save itself.""https://theguardian.com/commentisfree/2023/jul/25/northern-hemisphere-heatwaves-europe-greece-italy-wildfires-extreme-weather-climate-experts?CMP=Share_AndroidApp_Other…#Heatwaves #Drought #Wildfires #Floods #FoodScarcity #Hurricanes #ResourceWars #ClimateMigration #ActOnClimate!",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-28 04:18:27+00:00,Brand new #Tornadowatch has been issued for southern #Illinois southern #Indiana northwestern #Kentucky & western #ohio until 6am EST. With a few #Tornadoes Likely. Scattered hail up to 2 inches possible & scattered gusts up to 70mph possible. Please heed all the warnings when…,Disaster Status Information,Low Priority,Positive,True,Tornadoes
2024-03-03 07:36:31+00:00,ハリケーンズの劇的勝利 #Hurricanes #ハリケーンズ #superrugby #スーパーラグビー #rugby #ラグビー,Disaster Status Information,Low Priority,Very Positive,False,Hurricanes
2024-03-01 18:35:00+00:00,"#Seagrass also acts as the first line of  defense along coasts by reducing wave #energy, protecting people from the increasing risk of #floods & #storms. Ocean #acidification, coastal development & rising ocean temp due to #ClimateChange are the prime drivers of seagrass loss.",Disaster Status Information,Low Priority,Very Positive,True,Floods
2024-03-01 18:35:00+00:00,"#Seagrass also acts as the first line of  defense along coasts by reducing wave #energy, protecting people from the increasing risk of #floods & #storms. Ocean #acidification, coastal development & rising ocean temp due to #ClimateChange are the prime drivers of seagrass loss.",Disaster Status Information,Low Priority,Very Positive,True,Floods
2024-03-04 10:03:06+00:00,"USGS reports a M1.02 earthquake, 1 km N of Anza, CA on 3/4/24 @ 9:59:25 UTChttps://earthquake.usgs.gov/earthquakes/eventpage/ci40680560…#earthquake",Disaster Status Information,Low Priority,Very Negative,True,Earthquake
2024-02-24 17:28:14+00:00,True or false: ABC / ESPN Hockey Saturday edition#nhl #espn #hockey #abc #redwings #detroit #newyork #rangers #patrickkane #philly #flyers #dallas #stars #carolina #hurricanes #matthews #mackinnon #toronto #leafs #mapleleafs #colorado #avalanche #devils,Disaster Status Information,Low Priority,Very Negative,True,Hurricanes
2024-03-03 22:06:30+00:00,Caption contest: Panhandle wildfires https://dallasnews.com/opinion/commentary/2024/03/03/#captioncontest… -#Texaspanhandle-#wildfires/ Enter by emailing: captioncontest@dallasnews.com,Disaster Status Information,Low Priority,Very Negative,False,Wildfire
